date,extent_pct,invalid_pct,usable_month,reference_median_pct,anomaly_pct,condition_percentile,quality_state,hy_year,confidence,phase,is_hy_peak,is_hy_trough,in_wet_event,wet_event_id,in_low_spell,low_spell_id,regime,route
2007-03-01,60.0,0.0,True,60.0,0.0,50.0,usable,2007,high,receding,False,False,False,,False,,seasonal,per_year_detection
2007-04-01,35.0,0.0,True,35.0,0.0,50.0,usable,2007,high,receding,False,False,False,,False,,seasonal,per_year_detection
2007-05-01,15.0,0.0,True,15.0,0.0,50.0,usable,2007,high,receding,False,False,False,,False,,seasonal,per_year_detection
2007-06-01,8.0,0.0,True,8.0,0.0,50.0,usable,2007,high,receding,False,False,False,,False,,seasonal,per_year_detection
2007-07-01,2.0,0.0,True,2.0,0.0,50.0,usable,2007,high,receding,False,False,False,,False,,seasonal,per_year_detection
2007-08-01,2.0,0.0,True,2.0,0.0,50.0,usable,2007,high,receding,False,False,False,,False,,seasonal,per_year_detection
2007-09-01,2.0,0.0,True,2.0,0.0,50.0,usable,2007,high,receding,False,True,False,,False,,seasonal,per_year_detection
2007-10-01,8.0,0.0,True,8.0,0.0,50.0,usable,2008,high,rising,False,False,False,,False,,seasonal,per_year_detection
2007-11-01,20.0,0.0,True,20.0,0.0,50.0,usable,2008,high,rising,False,False,False,,False,,seasonal,per_year_detection
2007-12-01,40.0,0.0,True,40.0,0.0,50.0,usable,2008,high,rising,False,False,False,,False,,seasonal,per_year_detection
2008-01-01,60.0,0.0,True,60.0,0.0,50.0,usable,2008,high,rising,False,False,False,,False,,seasonal,per_year_detection
2008-02-01,80.0,0.0,True,80.0,0.0,50.0,usable,2008,high,rising,True,False,False,,False,,seasonal,per_year_detection
2008-03-01,60.0,0.0,True,60.0,0.0,50.0,usable,2008,high,receding,False,False,False,,False,,seasonal,per_year_detection
2008-04-01,35.0,0.0,True,35.0,0.0,50.0,usable,2008,high,receding,False,False,False,,False,,seasonal,per_year_detection
2008-05-01,15.0,0.0,True,15.0,0.0,50.0,usable,2008,high,receding,False,False,False,,False,,seasonal,per_year_detection
2008-06-01,8.0,0.0,True,8.0,0.0,50.0,usable,2008,high,receding,False,False,False,,False,,seasonal,per_year_detection
2008-07-01,2.0,0.0,True,2.0,0.0,50.0,usable,2008,high,receding,False,False,False,,False,,seasonal,per_year_detection
2008-08-01,2.0,0.0,True,2.0,0.0,50.0,usable,2008,high,receding,False,False,False,,False,,seasonal,per_year_detection
2008-09-01,2.0,0.0,True,2.0,0.0,50.0,usable,2008,high,receding,False,True,False,,False,,seasonal,per_year_detection
2008-10-01,8.0,0.0,True,8.0,0.0,50.0,usable,2009,high,rising,False,False,False,,False,,seasonal,per_year_detection
2008-11-01,20.0,0.0,True,20.0,0.0,50.0,usable,2009,high,rising,False,False,False,,False,,seasonal,per_year_detection
2008-12-01,40.0,0.0,True,40.0,0.0,50.0,usable,2009,high,rising,False,False,False,,False,,seasonal,per_year_detection
2009-01-01,60.0,0.0,True,60.0,0.0,50.0,usable,2009,high,rising,False,False,False,,False,,seasonal,per_year_detection
2009-02-01,80.0,0.0,True,80.0,0.0,50.0,usable,2009,high,rising,True,False,False,,False,,seasonal,per_year_detection
2009-03-01,60.0,0.0,True,60.0,0.0,50.0,usable,2009,high,receding,False,False,False,,False,,seasonal,per_year_detection
2009-04-01,35.0,0.0,True,35.0,0.0,50.0,usable,2009,high,receding,False,False,False,,False,,seasonal,per_year_detection
2009-05-01,15.0,0.0,True,15.0,0.0,50.0,usable,2009,high,receding,False,False,False,,False,,seasonal,per_year_detection
2009-06-01,8.0,0.0,True,8.0,0.0,50.0,usable,2009,high,receding,False,False,False,,False,,seasonal,per_year_detection
2009-07-01,2.0,0.0,True,2.0,0.0,50.0,usable,2009,high,receding,False,False,False,,False,,seasonal,per_year_detection
2009-08-01,2.0,0.0,True,2.0,0.0,50.0,usable,2009,high,receding,False,False,False,,False,,seasonal,per_year_detection
2009-09-01,2.0,0.0,True,2.0,0.0,50.0,usable,2009,high,receding,False,True,False,,False,,seasonal,per_year_detection
2009-10-01,8.0,0.0,True,8.0,0.0,50.0,usable,2010,high,rising,False,False,False,,False,,seasonal,per_year_detection
2009-11-01,20.0,0.0,True,20.0,0.0,50.0,usable,2010,high,rising,False,False,False,,False,,seasonal,per_year_detection
2009-12-01,40.0,0.0,True,40.0,0.0,50.0,usable,2010,high,rising,False,False,False,,False,,seasonal,per_year_detection
2010-01-01,60.0,0.0,True,60.0,0.0,50.0,usable,2010,high,rising,False,False,False,,False,,seasonal,per_year_detection
2010-02-01,80.0,0.0,True,80.0,0.0,50.0,usable,2010,high,rising,True,False,False,,False,,seasonal,per_year_detection
2010-03-01,60.0,0.0,True,60.0,0.0,50.0,usable,2010,high,receding,False,False,False,,False,,seasonal,per_year_detection
2010-04-01,35.0,0.0,True,35.0,0.0,50.0,usable,2010,high,receding,False,False,False,,False,,seasonal,per_year_detection
2010-05-01,15.0,0.0,True,15.0,0.0,50.0,usable,2010,high,receding,False,False,False,,False,,seasonal,per_year_detection
2010-06-01,8.0,0.0,True,8.0,0.0,50.0,usable,2010,high,receding,False,False,False,,False,,seasonal,per_year_detection
2010-07-01,2.0,0.0,True,2.0,0.0,50.0,usable,2010,high,receding,False,False,False,,False,,seasonal,per_year_detection
2010-08-01,2.0,0.0,True,2.0,0.0,50.0,usable,2010,high,receding,False,False,False,,False,,seasonal,per_year_detection
2010-09-01,2.0,0.0,True,2.0,0.0,50.0,usable,2010,high,receding,False,True,False,,False,,seasonal,per_year_detection
2010-10-01,8.0,0.0,True,8.0,0.0,50.0,usable,2011,high,rising,False,False,False,,False,,seasonal,per_year_detection
2010-11-01,20.0,0.0,True,20.0,0.0,50.0,usable,2011,high,rising,False,False,False,,False,,seasonal,per_year_detection
2010-12-01,40.0,0.0,True,40.0,0.0,50.0,usable,2011,high,rising,False,False,False,,False,,seasonal,per_year_detection
2011-01-01,60.0,0.0,True,60.0,0.0,50.0,usable,2011,high,rising,False,False,False,,False,,seasonal,per_year_detection
2011-02-01,80.0,0.0,True,80.0,0.0,50.0,usable,2011,high,rising,True,False,False,,False,,seasonal,per_year_detection
2011-03-01,60.0,0.0,True,60.0,0.0,50.0,usable,2011,high,receding,False,False,False,,False,,seasonal,per_year_detection
2011-04-01,35.0,0.0,True,35.0,0.0,50.0,usable,2011,high,receding,False,False,False,,False,,seasonal,per_year_detection
2011-05-01,15.0,0.0,True,15.0,0.0,50.0,usable,2011,high,receding,False,False,False,,False,,seasonal,per_year_detection
2011-06-01,8.0,0.0,True,8.0,0.0,50.0,usable,2011,high,receding,False,False,False,,False,,seasonal,per_year_detection
2011-07-01,2.0,0.0,True,2.0,0.0,50.0,usable,2011,high,receding,False,False,False,,False,,seasonal,per_year_detection
2011-08-01,2.0,0.0,True,2.0,0.0,50.0,usable,2011,high,receding,False,False,False,,False,,seasonal,per_year_detection
2011-09-01,2.0,0.0,True,2.0,0.0,50.0,usable,2011,high,receding,False,True,False,,False,,seasonal,per_year_detection
2011-10-01,8.0,0.0,True,8.0,0.0,50.0,usable,2012,low,rising,False,False,False,,False,,seasonal,per_year_detection
2011-11-01,20.0,0.0,True,20.0,0.0,50.0,usable,2012,low,rising,False,False,False,,False,,seasonal,per_year_detection
2011-12-01,40.0,0.0,True,40.0,0.0,50.0,usable,2012,low,rising,False,False,False,,False,,seasonal,per_year_detection
2012-01-01,60.0,0.0,True,60.0,0.0,50.0,usable,2012,low,rising,False,False,False,,False,,seasonal,per_year_detection
2012-02-01,80.0,0.0,True,80.0,0.0,50.0,usable,2012,low,rising,True,False,False,,False,,seasonal,per_year_detection
2012-03-01,60.0,0.0,True,60.0,0.0,50.0,usable,2012,low,receding,False,False,False,,False,,seasonal,per_year_detection
2012-04-01,35.0,0.0,True,35.0,0.0,50.0,usable,2012,low,receding,False,False,False,,False,,seasonal,per_year_detection
2012-05-01,15.0,0.0,True,15.0,0.0,50.0,usable,2012,low,receding,False,False,False,,False,,seasonal,per_year_detection
2012-06-01,8.0,0.0,True,8.0,0.0,50.0,usable,2012,low,receding,False,False,False,,False,,seasonal,per_year_detection
2012-07-01,2.0,0.0,True,2.0,0.0,50.0,usable,2012,low,receding,False,True,False,,False,,seasonal,per_year_detection
2012-08-01,,100.0,False,2.0,,,missing,2013,low,rising,False,False,False,,False,,seasonal,per_year_detection
2012-09-01,2.0,0.0,True,2.0,0.0,50.0,usable,2013,low,rising,False,False,False,,False,,seasonal,per_year_detection
2012-10-01,8.0,0.0,True,8.0,0.0,50.0,usable,2013,low,rising,False,False,False,,False,,seasonal,per_year_detection
2012-11-01,20.0,0.0,True,20.0,0.0,50.0,usable,2013,low,rising,False,False,False,,False,,seasonal,per_year_detection
2012-12-01,40.0,0.0,True,40.0,0.0,50.0,usable,2013,low,rising,False,False,False,,False,,seasonal,per_year_detection
2013-01-01,60.0,0.0,True,60.0,0.0,50.0,usable,2013,low,rising,False,False,False,,False,,seasonal,per_year_detection
2013-02-01,80.0,0.0,True,80.0,0.0,50.0,usable,2013,low,rising,True,False,False,,False,,seasonal,per_year_detection
2013-03-01,60.0,0.0,True,60.0,0.0,50.0,usable,2013,low,receding,False,False,False,,False,,seasonal,per_year_detection
2013-04-01,35.0,0.0,True,35.0,0.0,50.0,usable,2013,low,receding,False,False,False,,False,,seasonal,per_year_detection
2013-05-01,15.0,0.0,True,15.0,0.0,50.0,usable,2013,low,receding,False,False,False,,False,,seasonal,per_year_detection
2013-06-01,8.0,0.0,True,8.0,0.0,50.0,usable,2013,low,receding,False,False,False,,False,,seasonal,per_year_detection
2013-07-01,2.0,0.0,True,2.0,0.0,50.0,usable,2013,low,receding,False,True,False,,False,,seasonal,per_year_detection
2013-08-01,2.0,0.0,True,2.0,0.0,50.0,usable,2014,high,rising,False,False,False,,False,,seasonal,per_year_detection
2013-09-01,2.0,0.0,True,2.0,0.0,50.0,usable,2014,high,rising,False,False,False,,False,,seasonal,per_year_detection
2013-10-01,8.0,0.0,True,8.0,0.0,50.0,usable,2014,high,rising,False,False,False,,False,,seasonal,per_year_detection
2013-11-01,20.0,0.0,True,20.0,0.0,50.0,usable,2014,high,rising,False,False,False,,False,,seasonal,per_year_detection
2013-12-01,40.0,0.0,True,40.0,0.0,50.0,usable,2014,high,rising,False,False,False,,False,,seasonal,per_year_detection
2014-01-01,60.0,0.0,True,60.0,0.0,50.0,usable,2014,high,rising,False,False,False,,False,,seasonal,per_year_detection
2014-02-01,80.0,0.0,True,80.0,0.0,50.0,usable,2014,high,rising,True,False,False,,False,,seasonal,per_year_detection
2014-03-01,60.0,0.0,True,60.0,0.0,50.0,usable,2014,high,receding,False,False,False,,False,,seasonal,per_year_detection
2014-04-01,35.0,0.0,True,35.0,0.0,50.0,usable,2014,high,receding,False,False,False,,False,,seasonal,per_year_detection
2014-05-01,15.0,0.0,True,15.0,0.0,50.0,usable,2014,high,receding,False,False,False,,False,,seasonal,per_year_detection
2014-06-01,8.0,0.0,True,8.0,0.0,50.0,usable,2014,high,receding,False,False,False,,False,,seasonal,per_year_detection
2014-07-01,2.0,0.0,True,2.0,0.0,50.0,usable,2014,high,receding,False,False,False,,False,,seasonal,per_year_detection
2014-08-01,2.0,0.0,True,2.0,0.0,50.0,usable,2014,high,receding,False,False,False,,False,,seasonal,per_year_detection
2014-09-01,2.0,0.0,True,2.0,0.0,50.0,usable,2014,high,receding,False,True,False,,False,,seasonal,per_year_detection
2014-10-01,8.0,0.0,True,8.0,0.0,50.0,usable,2015,high,rising,False,False,False,,False,,seasonal,per_year_detection
2014-11-01,20.0,0.0,True,20.0,0.0,50.0,usable,2015,high,rising,False,False,False,,False,,seasonal,per_year_detection
2014-12-01,40.0,0.0,True,40.0,0.0,50.0,usable,2015,high,rising,False,False,False,,False,,seasonal,per_year_detection
2015-01-01,60.0,0.0,True,60.0,0.0,50.0,usable,2015,high,rising,False,False,False,,False,,seasonal,per_year_detection
2015-02-01,80.0,0.0,True,80.0,0.0,50.0,usable,2015,high,rising,True,False,False,,False,,seasonal,per_year_detection
2015-03-01,60.0,0.0,True,60.0,0.0,50.0,usable,2015,high,receding,False,False,False,,False,,seasonal,per_year_detection
2015-04-01,35.0,0.0,True,35.0,0.0,50.0,usable,2015,high,receding,False,False,False,,False,,seasonal,per_year_detection
2015-05-01,15.0,0.0,True,15.0,0.0,50.0,usable,2015,high,receding,False,False,False,,False,,seasonal,per_year_detection
2015-06-01,8.0,0.0,True,8.0,0.0,50.0,usable,2015,high,receding,False,False,False,,False,,seasonal,per_year_detection
2015-07-01,2.0,0.0,True,2.0,0.0,50.0,usable,2015,high,receding,False,False,False,,False,,seasonal,per_year_detection
2015-08-01,2.0,0.0,True,2.0,0.0,50.0,usable,2015,high,receding,False,False,False,,False,,seasonal,per_year_detection
2015-09-01,2.0,0.0,True,2.0,0.0,50.0,usable,2015,high,receding,False,True,False,,False,,seasonal,per_year_detection
2015-10-01,8.0,0.0,True,8.0,0.0,50.0,usable,2016,high,rising,False,False,False,,False,,seasonal,per_year_detection
2015-11-01,20.0,0.0,True,20.0,0.0,50.0,usable,2016,high,rising,False,False,False,,False,,seasonal,per_year_detection
2015-12-01,40.0,0.0,True,40.0,0.0,50.0,usable,2016,high,rising,False,False,False,,False,,seasonal,per_year_detection
2016-01-01,60.0,0.0,True,60.0,0.0,50.0,usable,2016,high,rising,False,False,False,,False,,seasonal,per_year_detection
2016-02-01,80.0,0.0,True,80.0,0.0,50.0,usable,2016,high,rising,True,False,False,,False,,seasonal,per_year_detection
2016-03-01,60.0,0.0,True,60.0,0.0,50.0,usable,2016,high,receding,False,False,False,,False,,seasonal,per_year_detection
2016-04-01,35.0,0.0,True,35.0,0.0,50.0,usable,2016,high,receding,False,False,False,,False,,seasonal,per_year_detection
2016-05-01,15.0,0.0,True,15.0,0.0,50.0,usable,2016,high,receding,False,False,False,,False,,seasonal,per_year_detection
2016-06-01,8.0,0.0,True,8.0,0.0,50.0,usable,2016,high,receding,False,False,False,,False,,seasonal,per_year_detection
2016-07-01,2.0,0.0,True,2.0,0.0,50.0,usable,2016,high,receding,False,False,False,,False,,seasonal,per_year_detection
2016-08-01,2.0,0.0,True,2.0,0.0,50.0,usable,2016,high,receding,False,False,False,,False,,seasonal,per_year_detection
2016-09-01,2.0,0.0,True,2.0,0.0,50.0,usable,2016,high,receding,False,True,False,,False,,seasonal,per_year_detection
2016-10-01,8.0,0.0,True,8.0,0.0,50.0,usable,2017,high,rising,False,False,False,,False,,seasonal,per_year_detection
2016-11-01,20.0,0.0,True,20.0,0.0,50.0,usable,2017,high,rising,False,False,False,,False,,seasonal,per_year_detection
2016-12-01,40.0,0.0,True,40.0,0.0,50.0,usable,2017,high,rising,False,False,False,,False,,seasonal,per_year_detection
2017-01-01,60.0,0.0,True,60.0,0.0,50.0,usable,2017,high,rising,False,False,False,,False,,seasonal,per_year_detection
2017-02-01,80.0,0.0,True,80.0,0.0,50.0,usable,2017,high,rising,True,False,False,,False,,seasonal,per_year_detection
2017-03-01,60.0,0.0,True,60.0,0.0,50.0,usable,2017,high,receding,False,False,False,,False,,seasonal,per_year_detection
2017-04-01,35.0,0.0,True,35.0,0.0,50.0,usable,2017,high,receding,False,False,False,,False,,seasonal,per_year_detection
2017-05-01,15.0,0.0,True,15.0,0.0,50.0,usable,2017,high,receding,False,False,False,,False,,seasonal,per_year_detection
2017-06-01,8.0,0.0,True,8.0,0.0,50.0,usable,2017,high,receding,False,False,False,,False,,seasonal,per_year_detection
2017-07-01,2.0,0.0,True,2.0,0.0,50.0,usable,2017,high,receding,False,False,False,,False,,seasonal,per_year_detection
2017-08-01,2.0,0.0,True,2.0,0.0,50.0,usable,2017,high,receding,False,False,False,,False,,seasonal,per_year_detection
2017-09-01,2.0,0.0,True,2.0,0.0,50.0,usable,2017,high,receding,False,True,False,,False,,seasonal,per_year_detection
2017-10-01,8.0,0.0,True,8.0,0.0,50.0,usable,2018,high,rising,False,False,False,,False,,seasonal,per_year_detection
2017-11-01,20.0,0.0,True,20.0,0.0,50.0,usable,2018,high,rising,False,False,False,,False,,seasonal,per_year_detection
2017-12-01,40.0,0.0,True,40.0,0.0,50.0,usable,2018,high,rising,False,False,False,,False,,seasonal,per_year_detection
2018-01-01,60.0,0.0,True,60.0,0.0,50.0,usable,2018,high,rising,False,False,False,,False,,seasonal,per_year_detection
2018-02-01,80.0,0.0,True,80.0,0.0,50.0,usable,2018,high,rising,True,False,False,,False,,seasonal,per_year_detection
2018-03-01,60.0,0.0,True,60.0,0.0,50.0,usable,2018,high,receding,False,False,False,,False,,seasonal,per_year_detection
2018-04-01,35.0,0.0,True,35.0,0.0,50.0,usable,2018,high,receding,False,False,False,,False,,seasonal,per_year_detection
2018-05-01,15.0,0.0,True,15.0,0.0,50.0,usable,2018,high,receding,False,False,False,,False,,seasonal,per_year_detection
2018-06-01,8.0,0.0,True,8.0,0.0,50.0,usable,2018,high,receding,False,False,False,,False,,seasonal,per_year_detection
2018-07-01,2.0,0.0,True,2.0,0.0,50.0,usable,2018,high,receding,False,False,False,,False,,seasonal,per_year_detection
2018-08-01,2.0,0.0,True,2.0,0.0,50.0,usable,2018,high,receding,False,False,False,,False,,seasonal,per_year_detection
2018-09-01,2.0,0.0,True,2.0,0.0,50.0,usable,2018,high,receding,False,True,False,,False,,seasonal,per_year_detection
2018-10-01,8.0,0.0,True,8.0,0.0,50.0,usable,2019,low,rising,False,False,False,,False,,seasonal,per_year_detection
2018-11-01,20.0,0.0,True,20.0,0.0,50.0,usable,2019,low,rising,False,False,False,,False,,seasonal,per_year_detection
2018-12-01,40.0,0.0,True,40.0,0.0,50.0,usable,2019,low,rising,False,False,False,,False,,seasonal,per_year_detection
2019-01-01,60.0,0.0,True,60.0,0.0,50.0,usable,2019,low,rising,False,False,False,,False,,seasonal,per_year_detection
2019-02-01,80.0,0.0,True,80.0,0.0,50.0,usable,2019,low,rising,True,False,False,,False,,seasonal,per_year_detection
2019-03-01,60.0,0.0,True,60.0,0.0,50.0,usable,2019,low,receding,False,False,False,,False,,seasonal,per_year_detection
2019-04-01,35.0,0.0,True,35.0,0.0,50.0,usable,2019,low,receding,False,False,False,,False,,seasonal,per_year_detection
2019-05-01,15.0,0.0,True,15.0,0.0,50.0,usable,2019,low,receding,False,False,False,,False,,seasonal,per_year_detection
2019-06-01,8.0,0.0,True,8.0,0.0,50.0,usable,2019,low,receding,False,False,False,,False,,seasonal,per_year_detection
2019-07-01,2.0,0.0,True,2.0,0.0,50.0,usable,2019,low,receding,False,True,False,,False,,seasonal,per_year_detection
2019-08-01,2.0,0.0,True,2.0,0.0,50.0,usable,,,unspecified,False,False,False,,False,,seasonal,per_year_detection
2019-09-01,2.0,0.0,True,2.0,0.0,50.0,usable,,,unspecified,False,False,False,,False,,seasonal,per_year_detection
2019-10-01,8.0,0.0,True,8.0,0.0,50.0,usable,,,unspecified,False,False,False,,False,,seasonal,per_year_detection
2019-11-01,20.0,0.0,True,20.0,0.0,50.0,usable,,,unspecified,False,False,False,,False,,seasonal,per_year_detection
2019-12-01,40.0,0.0,True,40.0,0.0,50.0,usable,,,unspecified,False,False,False,,False,,seasonal,per_year_detection
